Gene_A,Gene_B
PTPN14,KIF13B
PTPN14,KSR1
PTPN14,LIMA1
PTPN14,LRFN1
PTPN14,MOB1B
PTPN14,SAV1
PTPN14,SRSF12
PTPN14,STXBP4
PTPN14,SYDE1
PTPN14,TRIM66
PTPN14,WWC2
PTPN14,ZBTB21
PTPN18,EGFR
PTPN18,ERBB2
PTPN18,HSPD1
PTPN18,PSTPIP2
PTPN18,SIPA1L2
PTPN18,STIP1
PTPN2,ANKRD52
PTPN2,COL5A1
PTPN2,PAAF1
PTPN2,PSMD13
PTPN2,Q5LJB2
PTPN2,SLC39A4
PTPN2,TCTN2
PTPN2,TMEM216
PTPN21,AKAP8
PTPN21,ARMC8
PTPN21,BAG3
PTPN21,BMX
PTPN21,CATSPER1
PTPN21,CEP85
PTPN21,CSNK2A1
PTPN21,CSNK2A2
PTPN21,CWC22
PTPN21,DDX54
PTPN21,FBXO17
PTPN21,GID8
PTPN21,GOLGA2
PTPN21,IPO7
PTPN21,KIF1C
PTPN21,LPP
PTPN21,MAEA
PTPN21,MAGOHB
PTPN21,MOB3C
PTPN21,NEK6
PTPN21,NSMF
PTPN21,OBSL1
PTPN21,PAK5
PTPN21,PARD6A
PTPN21,PARD6B
PTPN21,PIBF1
PTPN21,QARS1
PTPN21,RANBP10
PTPN21,RASD1
PTPN21,RPL19
PTPN21,RPL28
PTPN21,RPL3
PTPN21,RPL35A
PTPN21,RPL5
PTPN21,RTCB
PTPN21,SNX18
PTPN21,SRC
PTPN21,TRIM14
PTPN21,TRIP6
PTPN21,UBASH3B
PTPN21,VPS26C
PTPN21,WDR26
PTPN21,WWC1
PTPN21,WWC2
PTPN21,WWP1
PTPN21,YAP1
PTPN21,ZNF497
PTPN22,CDH2
PTPN22,EGFR
PTPN22,ERBB2
PTPN22,GRB2
PTPN22,LCK
PTPN22,NTRK1
PTPN22,PDPK1
PTPN22,PSTPIP2
PTPN23,ALG2
PTPN23,CEP19
PTPN23,CEP55
PTPN23,CHMP4A
PTPN23,CHMP4B
PTPN23,CHMP4C
PTPN23,CLTC
PTPN23,DDX24
PTPN23,ESR2
PTPN23,FGL1
PTPN23,GRAP2
PTPN23,GRB2
PTPN23,HGS
PTPN23,ITGA4
PTPN23,KIF20A
PTPN23,MAPK1
PTPN23,NBPF19
PTPN23,NOTCH2NLA
PTPN23,PDCD6
PTPN23,PPP2R1A
PTPN23,PSMA3
PTPN23,SH3GL2
PTPN23,STAM2
PTPN23,TRIM27
PTPN23,TUBG1
PTPN23,UBAP1
PTPN23,UBC
PTPN23,USP11
PTPN23,ZFYVE9
PTPN3,ACOT8
PTPN3,ADAM17
PTPN3,AHCYL1
PTPN3,AKR1C1
PTPN3,AKT1
PTPN3,ALDH9A1
PTPN3,ANKRD50
PTPN3,ASNSD1
PTPN3,ATP2B1
PTPN3,BCR
PTPN3,CACYBP
PTPN3,CLNS1A
PTPN3,DGKZ
PTPN3,DIP2A
PTPN3,DLGAP3
PTPN3,DTL
PTPN3,EPB41L5
PTPN3,EPS15
PTPN3,ERBB2
PTPN3,GHR
PTPN3,HSPB1
PTPN3,KANK2
PTPN3,KCTD3
PTPN3,KIDINS220
PTPN3,KIF1A
PTPN3,KIF2C
PTPN3,LMO1
PTPN3,LRPPRC
PTPN3,MAPK12
PTPN3,MCC
PTPN3,MET
PTPN3,MLH1
PTPN3,MRPS22
PTPN3,MRPS27
PTPN3,MRPS35
PTPN3,MRPS7
PTPN3,MTMR9
PTPN3,MYORG
PTPN3,NXT2
PTPN3,PGLS
PTPN3,PLEKHF2
PTPN3,PRKD2
PTPN3,PTCD3
PTPN3,RNF111
PTPN3,RPS17
PTPN3,RPS6KA1
PTPN3,RPS6KA3
PTPN3,SCN5A
PTPN3,SHKBP1
PTPN3,SLC1A5
PTPN3,SRCAP
PTPN3,SRRM2
PTPN3,TENT5D
PTPN3,TFAP4
PTPN3,TJP1
PTPN3,TJP2
PTPN3,TRIM25
PTPN3,TRIM41
PTPN3,TSEN34
PTPN3,UBE2O
PTPN3,VANGL1
PTPN3,VANGL2
PTPN3,VIRMA
PTPN3,VWA2
PTPN3,WDR6
PTPN3,WDR70
PTPN3,XPR1
PTPN3,YWHAB
PTPN3,YWHAE
PTPN3,YWHAG
PTPN3,YWHAH
PTPN3,YWHAQ
PTPN3,YWHAZ
PTPN3,ZCCHC10
PTPN3,ZNF512B
PTPN4,CADM1
PTPN4,CCK
PTPN4,CRK
PTPN4,DKFZP761G0818
PTPN4,EEF1A1
PTPN4,EEF1G
PTPN4,GRB2
PTPN4,GRID2
PTPN4,GRIN2A
PTPN4,KAT5
PTPN4,KIF14
PTPN4,LAMP2
PTPN4,LPL
PTPN4,MAPK12
PTPN4,MPP7
PTPN4,NAP1L4
PTPN4,NCK1
PTPN4,PPM1G
PTPN4,PRPF40A
PTPN4,TK1
PTPN4,UBE2O
PTPN4,YWHAB
PTPN4,YWHAG
PTPN4,YWHAZ
PTPN4,ZZEF1
PTPN5,ATP5PB
PTPN5,ATP5PD
PTPN5,ATP5PO
PTPN5,CCNQ
PTPN5,CLEC4G
PTPN5,CUL5
PTPN5,CXCL9
PTPN5,CYB561D2
PTPN5,ENTPD3
PTPN5,GHITM
PTPN5,HACD3
PTPN5,MAPK11
PTPN5,MAPK14
PTPN5,MARCHF5
PTPN5,MOB1A
PTPN5,RTN4
PTPN5,SEC61A2
PTPN5,SLC27A4
PTPN5,SLC35B1
PTPN5,SNX4
PTPN5,SPTLC2
PTPN5,TERF1
PTPN5,TMEM201
PTPN5,TMEM51
PTPN5,ZBTB5
PTPN6,ALYREF
PTPN6,ASCC3
PTPN6,BCR
PTPN6,C7ORF50
PTPN6,C8ORF33
PTPN6,CD22
PTPN6,CD244
PTPN6,CD300LF
PTPN6,CD72
PTPN6,CDH2
PTPN6,CKAP5
PTPN6,CTR9
PTPN6,DDX27
PTPN6,DDX54
PTPN6,DHX29
PTPN6,EBNA1BP2
PTPN6,EGFR
PTPN6,EPOR
PTPN6,EXOSC10
PTPN6,FHL3
PTPN6,GRB2
PTPN6,HNRNPA1L2
PTPN6,INSR
PTPN6,KIR2DL3
PTPN6,KIT
PTPN6,LAIR1
PTPN6,LAT
PTPN6,LCK
PTPN6,LEO1
PTPN6,LILRB1
PTPN6,LYN
PTPN6,NME1
PTPN6,NSUN7
PTPN6,NTRK1
PTPN6,OLIG1
PTPN6,PECAM1
PTPN6,PEX2
PTPN6,PIK3R1
PTPN6,PLCG2
PTPN6,PRRC2A
PTPN6,PTDSS1
PTPN6,PTK2
PTPN6,PTPN1
PTPN6,PTPN20
PTPN6,PWP1
PTPN6,RBM28
PTPN6,RPL10
PTPN6,RPL10A
PTPN6,RPL10L
PTPN6,RPL11
PTPN6,RPL12
PTPN6,RPL13
PTPN6,RPL13A
PTPN6,RPL14
PTPN6,RPL15
PTPN6,RPL17
PTPN6,RPL18
PTPN6,RPL18A
PTPN6,RPL19
PTPN6,RPL21
PTPN6,RPL23A
PTPN6,RPL26
PTPN6,RPL27
PTPN6,RPL29
PTPN6,RPL32
PTPN6,RPL35
PTPN6,RPL35A
PTPN6,RPL36
PTPN6,RPL37
PTPN6,RPL37A
PTPN6,RPL39
PTPN6,RPL39P5
PTPN6,RPL4
PTPN6,RPL5
PTPN6,RPL7
PTPN6,RPL7A
PTPN6,RPL8
PTPN6,RPS17
PTPN6,RRP15
PTPN6,RRP1B
PTPN6,SIRPA
PTPN6,SMARCC2
PTPN6,SRC
PTPN6,SRSF5
PTPN6,SYK
PTPN6,TMEM62
PTPN6,ZRANB2
PTPN7,CDH2
PTPN7,CYFIP1
PTPN7,ECD
PTPN7,FLJ13057
PTPN7,FUOM
PTPN7,IPO4
PTPN7,MTA2
PTPN7,PITRM1
PTPN7,PMPCA
PTPN7,PPP2R2A
PTPN7,PPP2R2D
PTPN7,PPP6R3
PTPN7,PREPL
PTPN7,PTOV1
PTPN7,RANBP6
PTPN7,UBE2O
PTPN7,UGGT1
PTPN9,AGTRAP
PTPN9,ARL6IP1
PTPN9,CDR1
PTPN9,CMTM4
PTPN9,GET1
PTPN9,GJB1
PTPN9,HSD17B11
PTPN9,HSD17B13
PTPN9,LIME1
PTPN9,PPP6R3
PTPN9,PSMD12
PTPN9,QTRT2
PTPN9,SLC16A13
PTPN9,STIP1
PTPN9,TMCO2
PTPN9,TMEM80
PTPN9,TMEM86B
PTPN9,TMX2
PTPN9,YIF1A
PTPRA,AMFR
PTPRA,ATXN10
PTPRA,BAG6
PTPRA,COX2
PTPRA,CSE1L
PTPRA,EGFR
PTPRA,FCN1
PTPRA,GCN1
PTPRA,GDNF
PTPRA,GRB2
PTPRA,PPP4R3A
PTPRA,PSMD4
PTPRA,PTPRE
PTPRA,SRC
PTPRA,UVRAG
PTPRA,VCP
PTPRA,VIRMA
PTPRA,YWHAZ
PTPRB,ALK
PTPRB,CNTN1
PTPRB,GRIN2B
PTPRC,CBL
PTPRC,CD22
PTPRC,CD247
PTPRC,CDH2
PTPRC,CSK
PTPRC,CTNNB1
PTPRC,EGFR
PTPRC,EPOR
PTPRC,ERBB2
PTPRC,GAB1
PTPRC,GANAB
PTPRC,GHR
PTPRC,GRIN2B
PTPRC,INSR
PTPRC,LCK
PTPRC,LEPR
PTPRC,LGALS1
PTPRC,MAPK3
PTPRC,MET
PTPRC,NSF
PTPRC,NTRK1
PTPRC,PDGFRB
PTPRC,PDPK1
PTPRC,PKP4
PTPRC,PTPRCAP
PTPRC,PXN
PTPRC,RNF11
PTPRC,SEMA4D
PTPRC,SKAP1
PTPRC,TEC
PTPRC,TEK
PTPRC,TIE1
PTPRC,UBC
PTPRD,IL1RAPL1
PTPRD,LPAR6
PTPRD,LRFN5
PTPRD,LRRTM2
PTPRD,MTSS1
PTPRD,SCN2B
PTPRD,SLITRK1
PTPRF,CDKN2AIP
PTPRF,CEACAM21
PTPRF,HEPACAM2
PTPRF,ZNF512B
PTPRG,ALK
PTPRG,CCNL2
PTPRG,CDH2
PTPRG,CTNNB1
PTPRG,EGFR
PTPRG,EPOR
PTPRG,FCN1
PTPRG,FYTTD1
PTPRG,GRIN2B
PTPRG,INSR
PTPRG,LCK
PTPRG,NTRK1
PTPRG,PACS1
PTPRG,TEC
PTPRG,TEK
PTPRG,TMEM185A
PTPRG,VIRMA
PTPRH,AMFR
PTPRH,ATP2B1
PTPRH,ATXN10
PTPRH,BAG6
PTPRH,CALR
PTPRH,CAND1
PTPRH,CAND2
PTPRH,CANX
PTPRH,CKAP4
PTPRH,CPT1A
PTPRH,CSE1L
PTPRH,DDOST
PTPRH,DNAJB11
PTPRH,EXOC8
PTPRH,FAF2
PTPRH,FANCI
PTPRH,FAR1
PTPRH,GANAB
PTPRH,GCN1
PTPRH,GET4
PTPRH,GHR
PTPRH,GLUD1
PTPRH,GPX8
PTPRH,IPO5
PTPRH,IPO7
PTPRH,KCT2
PTPRH,KRTAP10-3
PTPRH,KRTAP10-8
PTPRH,LEMD3
PTPRH,LGALS3
PTPRH,LMAN1
PTPRH,MMP14
PTPRH,MON2
PTPRH,MTM1
PTPRH,NGLY1
PTPRH,NPLOC4
PTPRH,P4HB
PTPRH,PDIA3
PTPRH,PTPRO
PTPRH,SLC3A2
PTPRH,TAB1
PTPRH,TELO2
PTPRH,TMEM165
PTPRH,TMEM192
PTPRH,TNPO1
PTPRH,UBAC2
PTPRH,UBE3C
PTPRH,UGGT1
PTPRH,VCP
PTPRH,XPO1
PTPRH,XPO5
PTPRH,XPOT
PTPRJ,ALK
PTPRJ,BAP1
PTPRJ,CDH2
PTPRJ,CTNNB1
PTPRJ,CTNND1
PTPRJ,CYP17A1
PTPRJ,EPOR
PTPRJ,EPSTI1
PTPRJ,GRIN2B
PTPRJ,HOXC6
PTPRJ,INSR
PTPRJ,KIT
PTPRJ,KLK7
PTPRJ,KLK9
PTPRJ,LCK
PTPRJ,LGALS9
PTPRJ,LYPD3
PTPRJ,NTRK1
PTPRJ,PKP4
PTPRJ,PPP1R12A
PTPRJ,TEC
PTPRJ,TEK
PTPRJ,UBC
PTPRJ,VIRMA
PTPRK,ADAM9
PTPRK,AMIGO1
PTPRK,AMIGO3
PTPRK,ANKRD46
PTPRK,ARSB
PTPRK,ARSG
PTPRK,ARSK
PTPRK,ATRN
PTPRK,B3GLCT
PTPRK,BTD
PTPRK,CACNA2D1
PTPRK,CACNA2D2
PTPRK,CCDC102A
PTPRK,CD109
PTPRK,CDH2
PTPRK,CES3
PTPRK,CHST10
PTPRK,CHST12
PTPRK,CNTNAP3
PTPRK,COL4A2
PTPRK,COL6A1
PTPRK,COL6A2
PTPRK,CSNK2B
PTPRK,CTSF
PTPRK,DGCR2
PTPRK,DNAJB9
PTPRK,ECE1
PTPRK,ERO1B
PTPRK,FRAS1
PTPRK,FUT11
PTPRK,GALNS
PTPRK,GALNT18
PTPRK,GLG1
PTPRK,GNPTG
PTPRK,INSR
PTPRK,ITGA8
PTPRK,LAMA3
PTPRK,LAMA5
PTPRK,LAMB2
PTPRK,LCK
PTPRK,LGALS9
PTPRK,LOC51064
PTPRK,LRIG3
PTPRK,LRP1B
PTPRK,MAN2A1
PTPRK,MAN2A2
PTPRK,MANBA
PTPRK,MGRN1
PTPRK,MICA
PTPRK,NPC1
PTPRK,P3H3
PTPRK,PLAT
PTPRK,PLXNA2
PTPRK,PLXNA3
PTPRK,PLXNB2
PTPRK,POGLUT1
PTPRK,PTPRM
PTPRK,PXDN
PTPRK,RIPK3
PTPRK,SCARB1
PTPRK,SIAE
PTPRK,SP3
PTPRK,SUSD1
PTPRK,TCTN2
PTPRK,TK1
PTPRK,TMEM132A
PTPRK,TMEM67
PTPRK,UBR3
PTPRK,VIRMA
PTPRK,WNT5A
PTPRM,ATAD3A
PTPRM,ATP2A1
PTPRM,BAG6
PTPRM,CIP2A
PTPRM,DNAAF5
PTPRM,DNAJC10
PTPRM,E9KL35
PTPRM,GANAB
PTPRM,GET4
PTPRM,KIF11
PTPRM,LCK
PTPRM,LMAN1
PTPRM,MON2
PTPRM,NOMO1
PTPRM,PSMD1
PTPRM,PSMD12
PTPRM,PSMD13
PTPRM,PTPN1
PTPRM,RACK1
PTPRM,UGGT1
PTPRM,VIRMA
PTPRN,CCDC134
PTPRN,GJA8
PTPRN,GPR152
PTPRN,MADD
PTPRN,MAL
PTPRN,PLA2G7
PTPRN,PLP1
PTPRN,PPIA
PTPRN,PTPRS
PTPRN,PTPRT
PTPRN,SNTB2
PTPRN,SNX19
PTPRN,SPTBN4
PTPRN,TIMMDC1
PTPRN,TMEM214
PTPRN,TMEM80
PTPRN,TRDN
PTPRN,UBQLN4
PTPRN2,TTC27
PTPRO,ACTG1
PTPRO,ADGRL2
PTPRO,ANKRD13A
PTPRO,ASPH
PTPRO,ATP6AP2
PTPRO,CALR
PTPRO,CANX
PTPRO,CD109
PTPRO,CDH2
PTPRO,CLGN
PTPRO,CPD
PTPRO,CTNNB1
PTPRO,DDOST
PTPRO,DNAJC10
PTPRO,DNAJC16
PTPRO,DPYSL4
PTPRO,DSG2
PTPRO,EMC1
PTPRO,EPOR
PTPRO,ERLEC1
PTPRO,ERO1A
PTPRO,ERP44
PTPRO,EXT2
PTPRO,FKBP10
PTPRO,GAK
PTPRO,GANAB
PTPRO,GPX8
PTPRO,GRAMD1A
PTPRO,HYOU1
PTPRO,INSR
PTPRO,ITGB1
PTPRO,LAMB2
PTPRO,LCK
PTPRO,LMAN1
PTPRO,LRIG2
PTPRO,LSR
PTPRO,MAN1B1
PTPRO,MLEC
PTPRO,MMP14
PTPRO,NCLN
PTPRO,NCSTN
PTPRO,NGLY1
PTPRO,NID1
PTPRO,NOMO1
PTPRO,NTRK1
PTPRO,NUP210
PTPRO,OS9
PTPRO,P4HB
PTPRO,PDIA3
PTPRO,PDIA4
PTPRO,PDIA6
PTPRO,PLOD1
PTPRO,PRKCSH
PTPRO,PSMC3
PTPRO,PSMD1
PTPRO,PSMD12
PTPRO,PSMD13
PTPRO,PSMD2
PTPRO,PTPRF
PTPRO,QSOX2
PTPRO,RPN2
PTPRO,SDF2
PTPRO,SDF2L1
PTPRO,SEL1L
PTPRO,SLC3A2
PTPRO,TEC
PTPRO,TEK
PTPRO,TMEM131L
PTPRO,TMTC3
PTPRO,TMX1
PTPRO,TOR1AIP2
PTPRO,TTC13
PTPRO,TTC17
PTPRO,TXNDC16
PTPRO,UBE3C
PTPRO,UGGT1
PTPRO,VCP
PTPRO,XPOT
PTPRO,YWHAZ
PTPRQ,ATP2B2
PTPRR,ATAD3A
PTPRR,DDX28
PTPRR,DDX46
PTPRR,GRWD1
PTPRR,KIAA1614
PTPRR,MMTAG2
PTPRR,MRPS2
PTPRR,MRPS23
PTPRR,MRPS27
PTPRR,MRPS28
PTPRR,MRPS33
PTPRR,MRPS35
PTPRR,MRPS7
PTPRR,MTMR14
PTPRR,PFKFB3
PTPRR,RPL22L1
PTPRS,B0QZE7
PTPRS,CEACAM21
PTPRS,CHD3
PTPRS,EEF1G
PTPRS,EIF4A2
PTPRS,FEZ1
PTPRS,GCN1
PTPRS,GET4
PTPRS,GINM1
PTPRS,GTF3C3
PTPRS,HEPACAM2
PTPRS,HLA-DPA1
PTPRS,KAT5
PTPRS,MMP3
PTPRS,MOB4
PTPRS,NTRK3
PTPRS,PPFIA1
PTPRS,PSMD1
PTPRS,PTPRD
PTPRS,SETDB1
PTPRS,SMC2
PTPRS,SMC4
PTPRS,SUMO2
PTPRS,TGFBR2
PTPRS,TMEM231
PTPRS,TNF
PTPRS,TUBB2A
PTPRS,UBC
PTPRS,UBR1
PTPRS,UGGT1
PTPRS,UTP14A
PTPRS,VIRMA
PTPRU,AAMP
PTPRU,AFDN
PTPRU,APEX1
PTPRU,CALR
PTPRU,CANX
PTPRU,CKAP5
PTPRU,CLGN
PTPRU,CSE1L
PTPRU,CTNNA1
PTPRU,CTNNB1
PTPRU,DDOST
PTPRU,DNAJB11
PTPRU,DNAJC10
PTPRU,DNAJC16
PTPRU,DSG2
PTPRU,FAM92A
PTPRU,FUT8
PTPRU,GANAB
PTPRU,GOLIM4
PTPRU,GRAMD1A
PTPRU,KIF7
PTPRU,LEMD3
PTPRU,MACO1
PTPRU,MON2
PTPRU,NOMO1
PTPRU,NUP210
PTPRU,OPA1
PTPRU,P4HB
PTPRU,PDIA3
PTPRU,PDIA4
PTPRU,PDIA6
PTPRU,PLOD1
PTPRU,PRKDC
PTPRU,PRRC2A
PTPRU,PRRC2B
PTPRU,PSMD1
PTPRU,PSMD12
PTPRU,PSMD13
PTPRU,SGCA
PTPRU,TELO2
PTPRU,TRMT10C
PTPRU,UBC
PTPRU,UBE3C
PTPRU,UGGT1
PTPRU,UNC45A
PTPRU,VCP
PTPRU,VIRMA
PTPRU,XPO1
PTPRZ1,CNTN1
PTRH1,ANKRD28
PTRH1,MTMR4
PTRH2,CHCHD10
PTRH2,NMES1
PTRHD1,C6ORF89
PTRHD1,RPA4
PTS,AP2M1
PTS,C1QC
PTS,FNDC5
PTS,LCK
PTS,MAPK7
PTS,NTAQ1
PTS,TEX29
PTS,UBC
PTS,VIRMA
PTTG1,ANAPC1
PTTG1,ANAPC2
PTTG1,ANAPC4
PTTG1,ANAPC5
PTTG1,B4DL80
PTTG1,BAG6
PTTG1,CDC16
PTTG1,ESPL1
PTTG1,F8VVU6
PTTG1,HNRNPAB
PTTG1,HSPG2
PTTG1,MRPL1
PTTG1,PLCG2
PTTG1,PPP2R2D
PTTG1,PTTG1IP
PTTG1,TTLL5
PTTG1,XRCC6
PTTG1,ZC3H3
PTTG1IP,CRYAA2
PTTG1IP,KLK6
PTTG1IP,LDLRAD1
PTTG1IP,PTGS1
PTTG1IP,TMPRSS2
PTX3,CFHR1
PTX3,COLEC10
PUDP,GLYCTK
PUDP,MAGEA4
PUF60,B3KNU0
PUF60,CD101
PUF60,CMBL
PUF60,DDX3X
PUF60,ELAC2
PUF60,EWSR1
PUF60,FOXK2
PUF60,FOXL1
PUF60,FOXL2
PUF60,FOXQ1
PUF60,GPN1
PUF60,HNRNPA3
PUF60,HTT
PUF60,K7ESF0
PUF60,KIF14
PUF60,METTL14
PUF60,METTL3
PUF60,MOV10
PUF60,OLA1
PUF60,P4HB
PUF60,PCBP3
PUF60,PRC1
PUF60,Q59GL1
PUF60,QRICH1
PUF60,RNPS1
PUF60,RO60
PUF60,SF3A3
PUF60,SIAH1
PUF60,SSB
PUF60,SUMO2
PUF60,TH
PUF60,UBTFL1
PUM1,FOXG1
PUM1,FOXI2
PUM1,FOXQ1
PUM1,PRR12
PUM1,SAV1
PUM1,SEC16A
PUM2,DAZ1
PUM2,MED23
PUM2,NANOS1
PUM2,SAMD1
PUM3,HPS6
PUM3,IFI16
PUM3,KIF14
PUM3,NIFK
PUM3,PRR11
PUM3,ZC3H3
PURA,MEPCE
PURA,PRR11
PURA,WDR76
PURA,ZC3H3
PURB,CNOT7
PURB,LARP7
PURB,NABP1
PURB,PRKCB
PURB,UVRAG
PURB,ZNF497
PUS1,OXLD1
PUS1,THUMPD1
PUS10,KRT14
PUS10,KRT16
PUS10,SYNE3
PUS10,VPS16
PUS7,THUMPD1
PUS7L,ARIH1
PUS7L,GAK
PUS7L,STAT5B
PUS7L,TRIM27
PUS7L,UBC
PUSL1,MTMR4
PVR,ADIPOQ
PVR,ANKRD46
PVR,AQP10
PVR,BRICD5
PVR,C3ORF52
PVR,CD226
PVR,CD47
PVR,CD81
PVR,CD96
PVR,CLDN19
PVR,CTXN3
PVR,CYB561A3
PVR,CYHR1
PVR,CYSRT1
PVR,DYNLT1
PVR,EBP
PVR,EDDM3B
PVR,GPRC5D
PVR,HOXA1
PVR,INSIG2
PVR,KRTAP1-1
PVR,KRTAP1-3
PVR,KRTAP10-3
PVR,KRTAP10-7
PVR,KRTAP10-8
PVR,KRTAP10-9
PVR,KRTAP3-1
PVR,KRTAP3-3
PVR,KRTAP6-3
PVR,KRTAP9-3
PVR,MFSD11
PVR,NBPF19
PVR,NINJ1
PVR,NINJ2
PVR,NOTCH2NLA
PVR,NOTCH2NLC
PVR,OLFM4
PVR,PGA4
PVR,PLA2G3
PVR,PLP2
PVR,PLPP6
PVR,RUSF1
PVR,SCD
PVR,SFTPC
PVR,SLC30A2
PVR,SLC35B4
PVR,SLC41A2
PVR,SMIM1
PVR,SNAP47
PVR,SYS1
PVR,TAS2R19
PVR,TIGIT
PVR,TM6SF2
PVR,TMBIM6
PVR,TMEM147
PVR,TMEM229B
PVR,TMEM54
PVR,TMEM65
PVR,TMEM79
PVR,TSPO
PVR,TTMP
PVR,VAMP5
PVR,WNK1
PVR,ZDHHC15
PVR,ZDHHC22
PVR,ZFPL1
PVRIG,FRAS1
PVRIG,LCLAT1
PVRIG,LRIG3
PVRIG,SLC39A11
PVRIG,TTC17
PVRIG,TUBB8
PWP1,IFI16
PWP1,KIF14
PWP1,LARP7
PWP1,PRR11
PWP1,PTPRR
PWP1,TSPYL5
PWWP2A,BAP18
PWWP2A,BPTF
PWWP2A,CHAF1B
PWWP2A,CHD5
PWWP2A,EZH1
PWWP2A,GATAD1
PWWP2A,HDAC2
PWWP2A,LIN37
PWWP2A,LIN52
PWWP2A,LIN9
PWWP2A,MTA1
PWWP2A,MTA2
PWWP2A,MTF2
PWWP2A,PLEKHF2
PWWP2A,SAP130
PWWP2A,SHPRH
PWWP2A,SMARCA1
PWWP2A,SMARCA5
PWWP2A,SUZ12
PWWP2A,ZNF296
PWWP2A,ZNF512B
PWWP2B,BRD2
PWWP2B,BRD3
PWWP2B,GOLGA6L9
PWWP3A,CBWD1
PXDN,FBXO6
PXN,AASS
PXN,ACO1
PXN,ACTG1
PXN,AHCY
PXN,ANXA2
PXN,AP2A2
PXN,ARHGEF6
PXN,ARHGEF7
PXN,ARID3B
PXN,ASAP1
PXN,B3KXA2
PXN,BANF1
PXN,BLK
PXN,CAPRIN1
PXN,CAPZA2
PXN,CBL
PXN,CCDC80
PXN,CKAP4
PXN,CLTC
PXN,CNTROB
PXN,COG5
PXN,COL12A1
PXN,COL1A1
PXN,COL1A2
PXN,COL4A1
PXN,COL5A1
PXN,COL5A2
PXN,COL6A1
PXN,COL6A2
PXN,COL6A3
PXN,COL8A1
PXN,CREB3L2
PXN,CRK
PXN,CRKL
PXN,CSK
PXN,CSNK1A1
PXN,CSNK1A1L
PXN,CTNNB1
PXN,DBT
PXN,DCTN4
PXN,DDX1
PXN,DGUOK
PXN,DMWD
PXN,DNAH3
PXN,DPM1
PXN,DPY30
PXN,E9PBI4
PXN,EMD
PXN,EWSR1
PXN,EXOSC8
PXN,FAAH
PXN,FAU
PXN,FERMT2
PXN,FLJ11292
PXN,FN1
PXN,G3BP1
PXN,GAK
PXN,GAPDH
PXN,GART
PXN,GIT1
PXN,GIT2
PXN,GPR37
PXN,H1-6
PXN,H2AC7
PXN,H2BC12
PXN,HDAC6
PXN,HIST1H4J
PXN,HLA-A
PXN,HLA-C
PXN,HMGA2
PXN,HNRNPM
PXN,HSPA1A
PXN,HSPA1B
PXN,HSPA4
PXN,HSPA6
PXN,HSPA7
PXN,HSPA8
PXN,HSPA9
PXN,HSPB1
PXN,ILK
PXN,IPO8
PXN,IQGAP3
PXN,ITGA4
PXN,ITGAV
PXN,ITGB1
PXN,IVNS1ABP
PXN,LGALS1
PXN,LIMS1
PXN,LMNA
PXN,LMO1
PXN,LONP1
PXN,LRP1
PXN,LRPAP1
PXN,MAP4
PXN,MICAL1
PXN,MRPL12
PXN,MRPL16
PXN,MRPL23
PXN,MRPL3
PXN,MRPL32
PXN,MRPL4
PXN,MRPL43
PXN,MYH9
PXN,MYL6
PXN,NARS1
PXN,P4HA1
PXN,P4HB
PXN,PAK1
PXN,PAK2
PXN,PARVA
PXN,PARVB
PXN,PCOLCE
PXN,PDCD10
PXN,PDIA3
PXN,PGAM5
PXN,PIK3C2A
PXN,PIK3R1
PXN,PLEKHH2
PXN,PLEKHN1
PXN,POLR1D
PXN,PRDX1
PXN,PRPS1
PXN,PRPS2
PXN,PRPSAP1
PXN,PRPSAP2
PXN,PRRG2
PXN,PTEN
PXN,PTK2
PXN,PTK2B
PXN,PTPN11
PXN,PTPN12
PXN,PTPRB
PXN,PTPRG
PXN,PTPRJ
PXN,PTPRK
PXN,PTPRO
PXN,PTPRZ1
PXN,PYCR1
PXN,RABGGTB
PXN,RPL10
PXN,RPL11
PXN,RPL13
PXN,RPL14
PXN,RPL15
PXN,RPL17
PXN,RPL19
PXN,RPL21
PXN,RPL22
PXN,RPL23
PXN,RPL26
PXN,RPL27
PXN,RPL28
PXN,RPL29
PXN,RPL3
PXN,RPL38
PXN,RPL4
PXN,RPL5
PXN,RPL6
PXN,RPL7
PXN,RPL8
PXN,RPLP0
PXN,RPLP2
PXN,RPS23
PXN,RPS24
PXN,RPS27
PXN,RPS6
PXN,RPS7
PXN,RPSA
PXN,RRBP1
PXN,SERPINH1
PXN,SFPQ
PXN,SFRS3
PXN,SH3RF1
PXN,SHC1
PXN,SLC25A11
PXN,SLC25A3
PXN,SLC25A5
PXN,SLC25A6
PXN,SLC3A2
PXN,SORBS1
PXN,SPRED1
PXN,SQSTM1
PXN,SRC
PXN,SSBP1
PXN,TCEANC
PXN,TFCP2
PXN,TGFB1I1
PXN,TLN1
PXN,TM7SF2
PXN,TMEM33
PXN,TMPO
PXN,TNC
PXN,TUBA1A
PXN,TUBB
PXN,TUBB4B
PXN,UBC
PXN,USP7
PXN,WASF2
PXN,WFS1
PXN,WHRN
PXN,XRCC5
PXN,XRCC6
PXN,YBX1
PXN,YES1
PXN,YWHAZ
PXN,ZFYVE27
PYCARD,AIM2
PYCARD,CASP1
PYCARD,IFI16
PYCARD,NLRC4
PYCARD,NLRP2
PYCARD,NLRP3
PYCARD,PRKAR1A
PYCARD,PYDC1
